"EventType","InsertText","DeleteText","SourceLocation","ClientTimestamp","CodeStateSection","ToolInstances","EditType","X-Metadata","CodeStateID","X-Compilable","EventID","SubjectID","AssignmentID"
"X-Keystroke","f",,"1672","1738001232523","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"f",,,,,
"X-Keystroke","o",,"1673","1738001232628","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"o",,,,,
"X-Keystroke","r",,"1674","1738001232701","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","/",,"1663","1738001229700","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"/",,,,,
"X-Keystroke","/",,"1664","1738001229907","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"/",,,,,
"X-Keystroke","s",,"1665","1738001230459","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"s",,,,,
"X-Keystroke","S",,"1665","1738001231219","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"S",,,,,
"X-Keystroke","e",,"1666","1738001231411","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","a",,"1667","1738001231499","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"a",,,,,
"X-Keystroke","r",,"1668","1738001231594","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","c",,"1669","1738001231805","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"X-Keystroke","h",,"1670","1738001231908","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"h",,,,,
"X-Keystroke"," ",,"1671","1738001232431","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","f",,"1672","1738001232523","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"f",,,,,
"X-Keystroke","o",,"1673","1738001232628","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"o",,,,,
"X-Keystroke","r",,"1674","1738001232701","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","r","","1667","1738001231593","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"1668","1738001231594","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","c","","1668","1738001231804","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","c",,"1669","1738001231805","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"File.Edit","h","","1669","1738001231907","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","h",,"1670","1738001231908","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"h",,,,,
"File.Edit"," ","","1670","1738001232430","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"1671","1738001232431","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","f","","1671","1738001232522","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","f",,"1672","1738001232523","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"f",,,,,
"File.Edit","o","","1672","1738001232627","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"1673","1738001232628","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"o",,,,,
"File.Edit","r","","1673","1738001232700","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"1674","1738001232701","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit"," ","","1674","1738001232771","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"1675","1738001232772","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","k","","1675","1738001232866","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","k",,"1676","1738001232867","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"k",,,,,
"File.Edit","e","","1676","1738001232962","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"1677","1738001232963","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","y","","1677","1738001233050","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","y",,"1678","1738001233051","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"y",,,,,
"X-Action","Enter",,,"1738001233250","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","        
","","1679","1738001233252","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"1675","1738001232772","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","k",,"1676","1738001232867","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"k",,,,,
"X-Keystroke","e",,"1677","1738001232963","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","y",,"1678","1738001233051","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"y",,,,,
"X-Keystroke","b",,"1688","1738001235307","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"b",,,,,
"X-Keystroke","o",,"1689","1738001235390","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"o",,,,,
"X-Keystroke","o",,"1690","1738001235526","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"o",,,,,
"X-Keystroke","l",,"1691","1738001235686","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"l",,,,,
"File.Edit","b","","1687","1738001235306","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","b",,"1688","1738001235307","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"b",,,,,
"File.Edit","o","","1688","1738001235382","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"1689","1738001235390","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"o",,,,,
"File.Edit","o","","1689","1738001235522","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"1690","1738001235526","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"o",,,,,
"File.Edit","l","","1690","1738001235682","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","l",,"1691","1738001235686","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"l",,,,,
"File.Edit","e","","1691","1738001235795","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"1692","1738001235799","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","a","","1692","1738001235875","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"1693","1738001235879","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"a",,,,,
"File.Edit","n","","1693","1738001236010","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"1694","1738001236019","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"n",,,,,
"X-Action","Insert Inline Proposal",,,"1738001237515","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Insert Inline Proposal",,,,,
"File.Edit"," found = false;","","1694","1738001237517","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Insert Inline Proposal",,,"1738001237530","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Insert Inline Proposal",,,,,
"X-Action","Enter",,,"1738001237786","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","        
","","1710","1738001237789","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"1692","1738001235799","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","a",,"1693","1738001235879","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"a",,,,,
"X-Keystroke","n",,"1694","1738001236019","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"n",,,,,
"X-Keystroke","c",,"1719","1738001238757","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"X-Keystroke"," ",,"1675","1738001232772","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","k",,"1676","1738001232867","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"k",,,,,
"X-Keystroke","e",,"1677","1738001232963","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","y",,"1678","1738001233051","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"y",,,,,
"X-Keystroke","b",,"1688","1738001235307","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"b",,,,,
"X-Keystroke","o",,"1689","1738001235390","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"o",,,,,
"X-Keystroke","o",,"1690","1738001235526","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"o",,,,,
"X-Keystroke","l",,"1691","1738001235686","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"l",,,,,
"X-Keystroke","e",,"1692","1738001235799","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","a",,"1693","1738001235879","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"a",,,,,
"X-Keystroke","n",,"1694","1738001236019","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"n",,,,,
"X-Keystroke","c",,"1719","1738001238757","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"File.Edit","c","","1718","1738001238756","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","c",,"1719","1738001238757","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"File.Edit","u","","1719","1738001238867","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","u",,"1720","1738001238874","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"File.Edit","r","","1720","1738001238987","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"1721","1738001238992","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Action","Insert Inline Proposal",,,"1738001239890","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Insert Inline Proposal",,,,,
"File.Edit","rent = head;","","1721","1738001239892","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Insert Inline Proposal",,,"1738001239911","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Insert Inline Proposal",,,,,
"X-Keystroke","u",,"1720","1738001238874","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"X-Keystroke","r",,"1721","1738001238992","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","u",,"1720","1738001238874","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"X-Keystroke","r",,"1721","1738001238992","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","","        ","1734","1738001244003","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","        ","1645","1738001244004","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Enter",,,"1738001247259","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","        
","","1726","1738001247261","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","w","","1734","1738001247524","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","w",,"1735","1738001247525","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"w",,,,,
"File.Edit","h","","1735","1738001247636","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","h",,"1736","1738001247641","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"h",,,,,
"File.Edit","i","","1736","1738001247700","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","i",,"1737","1738001247705","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"i",,,,,
"File.Edit","l","","1737","1738001247795","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","l",,"1738","1738001247800","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"l",,,,,
"File.Edit","e","","1738","1738001247931","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"1739","1738001247941","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","(","","1739","1738001249630","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",")","","1740","1738001249632","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","(",,"1740","1738001249633","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"(",,,,,
"File.Edit","h","","1740","1738001249965","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","h",,"1741","1738001249968","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"h",,,,,
"X-Keystroke","w",,"1735","1738001247525","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"w",,,,,
"X-Keystroke","h",,"1736","1738001247641","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"h",,,,,
"X-Keystroke","i",,"1737","1738001247704","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"i",,,,,
"X-Keystroke","l",,"1738","1738001247800","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"l",,,,,
"X-Keystroke","e",,"1739","1738001247941","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","(",,"1740","1738001249633","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"(",,,,,
"X-Keystroke","h",,"1741","1738001249968","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"h",,,,,
"X-Keystroke","w",,"1735","1738001247525","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"w",,,,,
"X-Keystroke","h",,"1736","1738001247641","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"h",,,,,
"X-Keystroke","i",,"1737","1738001247704","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"i",,,,,
"X-Keystroke","l",,"1738","1738001247800","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"l",,,,,
"X-Keystroke","e",,"1739","1738001247941","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","(",,"1740","1738001249633","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"(",,,,,
"X-Keystroke","h",,"1741","1738001249968","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"h",,,,,
"X-Action","Backspace",,,"1738001250493","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","h","1740","1738001250495","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","c","","1740","1738001250932","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","c",,"1741","1738001250933","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"File.Edit","u","","1741","1738001251067","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","u",,"1742","1738001251075","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"X-Action","Insert Inline Proposal",,,"1738001251868","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Insert Inline Proposal",,,,,
"File.Edit","rrent != null) {}","","1742","1738001251871","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","",")","1759","1738001251881","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Insert Inline Proposal",,,"1738001251890","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Insert Inline Proposal",,,,,
"X-Action","Enter",,,"1738001252692","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","
        ","","1758","1738001252694","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","        
","","1759","1738001252699","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","    ","","1767","1738001252701","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","c",,"1741","1738001250933","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"X-Keystroke","u",,"1742","1738001251075","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"X-Keystroke","c",,"1741","1738001250933","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"X-Keystroke","u",,"1742","1738001251075","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"X-Action","Insert Inline Proposal",,,"1738001254892","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Insert Inline Proposal",,,,,
"File.Edit","if(key == current.data) {}","","1771","1738001254896","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Insert Inline Proposal",,,"1738001254919","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Insert Inline Proposal",,,,,
"X-Action","Enter",,,"1738001255972","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","
            ","","1796","1738001255974","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","            
","","1797","1738001255979","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","    ","","1809","1738001255981","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Insert Inline Proposal",,,"1738001257053","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Insert Inline Proposal",,,,,
"File.Edit","found = true;","","1813","1738001257056","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Insert Inline Proposal",,,"1738001257067","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Insert Inline Proposal",,,,,
"X-Action","Enter",,,"1738001257404","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","        
        ","","1835","1738001257406","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Insert Inline Proposal",,,"1738001258389","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Insert Inline Proposal",,,,,
"File.Edit","break;","","1843","1738001258392","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Insert Inline Proposal",,,"1738001258404","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Insert Inline Proposal",,,,,
"X-Action","Enter",,,"1738001258700","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","        
        ","","1858","1738001258702","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Backspace",,,"1738001259317","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit",""," ","1865","1738001259321","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","           
    ","1854","1738001259322","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Down",,,"1738001260085","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Down",,,,,
"X-Action","Enter",,,"1738001260812","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","            
","","1864","1738001260814","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Backspace",,,"1738001261205","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit",""," ","1875","1738001261209","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","       
    ","1868","1738001261211","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Enter",,,"1738001261885","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","            
","","1864","1738001261887","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Insert Inline Proposal",,,"1738001263429","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Insert Inline Proposal",,,,,
"File.Edit","current = current.next;","","1876","1738001263431","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Insert Inline Proposal",,,"1738001263445","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Insert Inline Proposal",,,,,
"X-Action","Tab",,,"1738001282254","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Tab",,,,,
"File.Edit","    ","","1911","1738001282257","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Tab",,,"1738001282608","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Tab",,,,,
"File.Edit","    ","","1911","1738001282610","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Up",,,"1738001283464","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Up",,,,,
"X-Action","Tab",,,"1738001284305","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Tab",,,,,
"File.Edit","    ","","1910","1738001284307","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
